link_id,platform,pubdate,title,tags,co_operators,related_series,cluster,final_series,method
0e496758,快手,2021/09/29,"(预告)哥,我不后悔",,,,0.0,cluster_0,cluster
10e40de5,快手,2021/09/26,"不是儿臣变了,只是儿臣长大了,您该高兴才是,父皇",,,,0.0,cluster_0,cluster
d19ea456,快手,2021/09/24,"(三兔番外二)小老鼠有什么好怕的..当然如果他在场的话,我就假装害怕一下好啦",,,,0.0,cluster_0,cluster
831ef217,快手,2021/09/22,"所以,她就是你一直藏在心里的那个人吗?",,,,0.0,cluster_0,cluster
52c34610,快手,2021/09/22,"(预告)若我会是你往后的执念,那便当作从未遇见吧",,,,0.0,cluster_0,cluster
42bfe6ae,快手,2021/09/20,"(三兔番外一)“香膏店的老板娘说,可以把香膏抹在想让心上人亲的位置",#唐宫盛宴真香,锦超,,0.0,cluster_0,cluster
485f269a,快手,2021/09/14,"我总会陪着你的,姐姐",,圣微,,0.0,cluster_0,cluster
85e28a37,快手,2021/09/13,你头发乱了哦,,,,0.0,cluster_0,cluster
edc0e9f8,快手,2021/09/11,"其实,我想说的是,我心悦你",#HH羽粉饼,,,0.0,cluster_0,cluster
76a0f1e4,快手,2021/09/09,虽迟但到,,"圣微,千里明",,0.0,cluster_0,cluster
3b921e40,快手,2021/09/03,夜夜笙歌,,知竹zZ,,0.0,cluster_0,cluster
c83eddb9,快手,2021/09/01,不符合社区规范是什么鬼?你倒是告诉我哪不符合了?,,,,0.0,cluster_0,cluster
ec8801af,快手,2021/08/30,"你猜猜,你抓到的,是仙子还是妖怪?",,,,0.0,cluster_0,cluster
d9c66205,快手,2021/08/26,是梦吗...是梦啊...真希望可以不用醒来,,知竹zZ,,0.0,cluster_0,cluster
470d6c68,快手,2021/08/24,"这世间我来过一趟,还能遇见你...已是最幸运不过的事情",#花皙蔻,,,0.0,cluster_0,cluster
a41b0e0c,快手,2021/08/20,长久的爱意从来不是单向奔赴,#唐宫盛宴真香,,,0.0,cluster_0,cluster
7faca19a,快手,2021/08/17,GB是什么令人上头的文学!,,,,0.0,cluster_0,cluster
1eefee53,快手,2021/08/14,"我永远记得,你...来过",#一生锁爱永结同心,花西子Florasis,,0.0,cluster_0,cluster
6b9ed440,快手,2021/08/14,"(预告)你是什么东西,也配来问我",,,,0.0,cluster_0,cluster
040d0dcd,快手,2021/08/10,"(预告)阿爹说的没错,女追男隔层纱,没什么好矜持的~、千里明",,"锦超,谢泽,千里明",,0.0,cluster_0,cluster
3280461e,快手,2021/08/06,(预告)“世间之事岂能两全”“为何不能,,,,0.0,cluster_0,cluster
296087a6,快手,2021/08/04,你真的不哄哄我吗?好吧..那我自己哄自己吧!,,锦超,,4.0,cluster_4,cluster
4c9d8b10,快手,2021/08/04,"一生所愿不多,唯你而已。 # #",#古风美人#凉茶礼盒#芙清,,,0.0,cluster_0,cluster
2df37088,快手,2021/07/26,这个故事到底该有个怎么样的结局呢?,,,,0.0,cluster_0,cluster
c57cc8de,快手,2021/07/24,这次是一个痞帅的小将军,#国风大赏#华裳九州,,,0.0,cluster_0,cluster
e7002093,快手,2021/07/23,小兔子要去哪玩儿?带着我呗,,,,0.0,cluster_0,cluster
9c6ae1d8,快手,2021/07/22,蒙眼睛让本就近视眼的我雪上加霜!,,七月夕,,0.0,cluster_0,cluster
11822819,快手,2021/07/18,"殊途,殊途...殊途还能同归吗?,",,"朵声,出境",,0.0,cluster_0,cluster
b25c8c92,快手,2021/07/15,是夏天的荷塘呀,,,,0.0,cluster_0,cluster
88e4eef9,快手,2021/07/11,welcome to the show,,,,0.0,cluster_0,cluster
ea290709,快手,2021/07/06,"他们都以为他们都以为你被我杀死了,我是不是很聪明啊?...其实啊,我从来没有怪过你..",,,,0.0,cluster_0,cluster
8a2801f4,快手,2021/07/04,"神救不了你,唯有自救",,,,0.0,cluster_0,cluster
8c3e64ee,快手,2021/07/02,原来竟只是我一人的执念罢了..,,,,0.0,cluster_0,cluster
946111e3,快手,2021/06/29,情之一字啊...,,,,0.0,cluster_0,cluster
fe599c43,快手,2021/06/25,一个人睡怕不怕?,,,,0.0,cluster_0,cluster
2b96736c,快手,2021/06/20,"你保护了我这么久,也让我保护你一次吧",,,,0.0,cluster_0,cluster
09132de6,快手,2021/06/20,我是什么绝世渣男,,,,0.0,cluster_0,cluster
1f86ba1f,快手,2021/06/17,这么直白地盯着妾身,,,,0.0,cluster_0,cluster
62aa9e67,快手,2021/06/15,"是世俗的错,不是我们",,,,0.0,cluster_0,cluster
be377adc,快手,2021/06/13,刷到这个bgm!不剪不是人!,,,,0.0,cluster_0,cluster
b93798f3,快手,2021/06/13,"人生苦短,何妨一试。,",,"妞·妞·妞,君辞",,0.0,cluster_0,cluster
5d3e82f7,快手,2021/06/11,"当爱恨情仇,都化乌有",,,,0.0,cluster_0,cluster
fcdaea8b,快手,2021/06/09,"没有纯,只有御",,,,0.0,cluster_0,cluster
88bfff97,快手,2021/06/08,"这次,谁是猎物?",,"知竹zZ,圣微",,0.0,cluster_0,cluster
9050e60f,快手,2021/06/05,"下辈子吧,下辈子...",,,,0.0,cluster_0,cluster
8f1f4a6b,快手,2021/06/02,"我输就输在,我才是动了心的那个",,,,0.0,cluster_0,cluster
57fea7c1,快手,2021/05/31,"一介凡人,竟敢弑神",,,,0.0,cluster_0,cluster
8c7f0d65,快手,2021/05/30,给大家介绍一下我的新老婆哈哈哈@妞·妞·妞,,,,0.0,cluster_0,cluster
eab466e9,快手,2021/05/28,"哟,王爷府上何时来了只西域小野猫?”“她呀可不是什么猫,知道什么是美人蛇蝎吗?",,,,0.0,cluster_0,cluster
8f8af781,快手,2021/05/26,"多少人是这个回眸入的坑哈哈(存个档,不然你们老觉得我凶)",,,,0.0,cluster_0,cluster
d52c1761,快手,2021/05/24,"阿爹说过,我们杨家的儿女,只能倒在战场上",,,,0.0,cluster_0,cluster
e9aa8b4e,快手,2021/05/17,"你独自过了这千百万年,一定觉得很寂寞吧,不如...以后就让我陪着你吧!”“好",,,,0.0,cluster_0,cluster
1dbd0476,快手,2021/05/16,"既然迷路了,那以后便陪着我吧",,流云蕊,,0.0,cluster_0,cluster
9dbfac40,快手,2021/05/13,你赢了,,,,0.0,cluster_0,cluster
17647f3a,快手,2021/05/10,勿念,,,,0.0,cluster_0,cluster
e9460dc0,快手,2021/05/07,"那些想说不敢说的话,也许再也说不出口了",,,,0.0,cluster_0,cluster
8dc5c702,快手,2021/05/06,江南又烟雨,,,,0.0,cluster_0,cluster
51e26cb0,快手,2021/05/05,"花舫的人总是去了又来,而我念的人却不知道我在念着他...我就这么等啊等,都不知道等了多久",,流云蕊,,0.0,cluster_0,cluster
eb864373,快手,2021/05/02,心有一人,#华裳九州,,,0.0,cluster_0,cluster
359eb31c,快手,2021/05/02,仿佛第一次走路,,"赋流年,琉柳",,0.0,cluster_0,cluster
5eddbd39,快手,2021/04/30,"花开了,它们告诉我说,你回来了",,莫嘉嘉嘉,,0.0,cluster_0,cluster
fa1fb157,快手,2021/04/28,"他们为什么在流血..好多血..”“别看,别怕,我在",,,,0.0,cluster_0,cluster
85264758,快手,2021/04/25,"我想听听,你用什么界定善恶?",,知竹zZ,,0.0,cluster_0,cluster
804812fa,快手,2021/04/22,"我找不到你,所以就跑出来了",,千里明,,0.0,cluster_0,cluster
b49a7300,快手,2021/04/20,凶狠值max,,,,0.0,cluster_0,cluster
11dad6da,快手,2021/04/18,"真的值得吗?”“是啊,我也知道不值得,可还是飞蛾扑了火",,知竹zZ,,0.0,cluster_0,cluster
0aa7a720,快手,2021/04/13,我来混更,,,,0.0,cluster_0,cluster
576c885e,快手,2021/04/03,张嘴吃糖,,知竹zZ,,0.0,cluster_0,cluster
5336219b,快手,2021/03/31,"我没伤害你,可不代表我这条毒蛇,不会咬人呐",,,,0.0,cluster_0,cluster
8658656a,快手,2021/03/28,"肯定是因为得到过,而又失去了",,知竹zZ,,0.0,cluster_0,cluster
fd1c590c,快手,2021/03/25,"我不求你的原谅,但我只有你了,不能再失去了..",,,,0.0,cluster_0,cluster
9d46470f,快手,2021/03/23,"我总在想,如果她没有记起从前,我们是不是就能一直这么开心下去...",,,,0.0,cluster_0,cluster
ac09fbbd,快手,2021/03/17,我再也寻不到他了...,,流云蕊,,0.0,cluster_0,cluster
88f5a19e,快手,2021/03/15,很久没发自己拍的东西啦,,清熠,,4.0,cluster_4,cluster
9fef2557,快手,2021/03/02,"我会化作人间的风雨,陪在你身边",,,,0.0,cluster_0,cluster
e64a4800,快手,2021/02/23,发糖和打架就得是两个人~全组特效最多的人物应该就是我了吧,,知竹zZ,,0.0,cluster_0,cluster
4c349f5a,快手,2021/02/21,这首歌还蛮适合发糖的哈哈哈,,"知竹zZ,杨馥羽",,0.0,cluster_0,cluster
b2b62ee3,快手,2021/02/19,"怎么?已经回不去了,不是么?",,残月筝,,2.0,cluster_2,cluster
7887b134,快手,2021/02/15,看我干什么?看舞啊,,"知竹zZ,庄翰_Roya",,0.0,cluster_0,cluster
bdc0af07,快手,2021/02/14,"我这辈子最大的悲哀,就是爱上了你",,残月筝,,0.0,cluster_0,cluster
3da314ec,快手,2021/02/13,"我这一世,都是为你而来的啊...",,残月筝,,0.0,cluster_0,cluster
04a1f068,快手,2021/02/11,"我不喜欢你现在暴躁的样子,我们之间,还是和从前一样温声细语的,不好吗?",,残月筝,,0.0,cluster_0,cluster
acdcb33b,快手,2021/02/09,我才不要回头...,,,,0.0,cluster_0,cluster
f6a43269,快手,2021/02/08,"怎么,连你也想殺了我吗?",,,,2.0,cluster_2,cluster
df015e17,快手,2021/02/02,"我们做妖的向来说到做到,所以我答应陪着你,就会一直在你身边",,,,0.0,cluster_0,cluster
2e4845e7,快手,2021/01/30,"我肯定,在几百年前就说过...",,,,0.0,cluster_0,cluster
1d298c19,快手,2021/01/21,公子可愿为了我做一切事情?,,知竹zZ,,0.0,cluster_0,cluster
50625963,快手,2021/01/18,想不想姐姐对你更好啊,,,,0.0,cluster_0,cluster
68db514e,快手,2021/01/17,"诶,你的东西掉了...",#花西子,,,0.0,cluster_0,cluster
770658f8,快手,2021/01/14,我们是不是...在哪里见过?,#花西子,,,0.0,cluster_0,cluster
f8471c2c,快手,2020/12/31,预祝大家新年快乐呀,,,,0.0,cluster_0,cluster
59209849,快手,2020/12/30,"过去一场,皆是笑话",,想要铁刘海,,0.0,cluster_0,cluster
7ca4ce2a,快手,2020/12/28,"盛世点缀,乱世赎罪",,,,0.0,cluster_0,cluster
8175a187,快手,2020/12/26,如果是去见你、我一定用飞的!,,"走回去了v,欢欢",,0.0,cluster_0,cluster
25a09b6f,快手,2020/12/24,"我知道,这是梦",,君辞,,0.0,cluster_0,cluster
35370605,快手,2020/12/22,"我只怪自己太清醒,连梦里都知道你不会随我的心意...",,,,4.0,cluster_4,cluster
a6561bca,快手,2020/12/20,为什么我的cp不是在干架就是在干架的路上?,,"洋洋SP,君辞",,0.0,cluster_0,cluster
1e42a9d4,快手,2020/12/17,"这单生意,我接了",,君辞,,0.0,cluster_0,cluster
db97553f,快手,2020/12/12,"太久了,我都不记得自己是人是鬼..我只觉得这片竹林,许久没有人来过了",,,,4.0,cluster_4,cluster
30a44e6e,快手,2020/12/10,公子何不留下?,,,,0.0,cluster_0,cluster
7755f4db,快手,2020/12/08,"斥巨资配了走秀的剧情,确定不来看看?",,,,0.0,cluster_0,cluster
8e3a1a1d,快手,2020/12/07,"我的目标,是你哦",,,,0.0,cluster_0,cluster
3324ce7d,快手,2020/12/06,"没啥素材,就穿插着看吧~ 衣服是今时月家的",#中国华服日,,,0.0,cluster_0,cluster
58a51caf,快手,2020/12/02,话那么多干嘛?打就完事了呗!,,,,0.0,cluster_0,cluster
90bb0a4f,快手,2020/12/01,"其实现实中的我就真的很普通,没化妆我就是路人,化了好看的妆谁都好看呀~所以大家对自己自信一点,自信最美!",,,,4.0,cluster_4,cluster
4e8f577b,快手,2020/11/29,"我做的这一切我都是为了你啊,你的心难道是铁做的吗?! 音源:阿七",,筝,,0.0,cluster_0,cluster
1d7d966a,快手,2020/11/25,啊啊啊啊我自己磕到了!,,"筝,七七",,4.0,cluster_4,cluster
80f50f74,快手,2020/11/22,"虽然我凶巴巴的,但是我还是想尝试可爱的风格啥的哈哈哈",,,,0.0,cluster_0,cluster
b9894354,快手,2020/11/21,"《音容》-完整版bz可看 ‍♀️:圻夏夏、七七、池夏专业演员们 bgm:下尘-骨鹤/银灯少年/龙宝宝/莫卿(网☁️可听,mv量身写的,太绝了!)",,残月筝,,0.0,cluster_0,cluster
61e9477a,快手,2020/11/17,到我这里来,,,,0.0,cluster_0,cluster
28b3d1b1,快手,2020/11/15,"我们这类人,属于背阳面",,,,0.0,cluster_0,cluster
e4583deb,快手,2020/11/11,素颜你们还会爱我吗哈哈哈哈,,,,0.0,cluster_0,cluster
7f8c2e87,快手,2020/11/08,"我是张生,张生亦是我",,,,0.0,cluster_0,cluster
4d4126b3,快手,2020/11/06,不是说爱我吗?为何现在都不敢看着我?,,筝,,0.0,cluster_0,cluster
f2ab4343,快手,2020/11/05,"天地不仁,以万物为刍狗",,,,0.0,cluster_0,cluster
75c8ca6e,快手,2020/11/04,"怎么,你现在不喜欢我了? ‍♀️:圻夏夏、七七 -蝉时雨",,"残月筝,池夏",,2.0,cluster_2,cluster
17e4adb2,快手,2020/11/02,我想拍这段真的很久了!感谢大王圆梦!,#古风,知竹zZ,,5.0,cluster_5,cluster
13e7f750,快手,2020/10/30,"人总是会变的,你所坚信的那个人,也许有一天会是摧毁你信仰的人...;筝",,快手粉条,,0.0,cluster_0,cluster
2878870d,快手,2020/10/29,吃糖葫芦吗?,,,,0.0,cluster_0,cluster
a6f07a1a,快手,2020/10/25,"胡玉楼,跟着去吗?",,,,0.0,cluster_0,cluster
8389fa67,快手,2020/10/25,游园惊梦家双十一新品木兰 大家冲呀!,,,,0.0,cluster_0,cluster
ec89ef66,快手,2020/10/20,座机画质!,,,,0.0,cluster_0,cluster
3f398ca7,快手,2020/10/18,爱恨此消彼长,,"快手粉条,走回去了v",,0.0,cluster_0,cluster
ef77b283,快手,2020/10/16,又是怀疑性别的一天?,,,,0.0,cluster_0,cluster
201d1e6c,快手,2020/10/14,"姜子牙,好久不见",,,,0.0,cluster_0,cluster
e1036d5e,快手,2020/10/10,来pick一下吧!,,,,0.0,cluster_0,cluster
2df0fb87,快手,2020/10/09,"赢了就是苏妲己,输了就是杨玉环。我赌我赢了",,快手粉条,,0.0,cluster_0,cluster
1d65dbec,快手,2020/10/07,"我要为自己解释一下!其实我是最近饿瘦了,所以连带着脸一起瘦了一圈!",,,,4.0,cluster_4,cluster
615df9a8,快手,2020/10/06,没错都是我哈哈哈,,,,0.0,cluster_0,cluster
00ded1cd,快手,2020/10/05,帅气如我!,#华裳九州,,,0.0,cluster_0,cluster
f0981d2c,快手,2020/09/21,"哟、吹笛子呢,教教我呗",,,,0.0,cluster_0,cluster
843f8ba6,快手,2020/09/18,当一个女人开始专心搞事业的时候...,,,,0.0,cluster_0,cluster
1eb2f81d,快手,2020/09/18,学会了吗?,,,,0.0,cluster_0,cluster
d3720a8a,快手,2020/09/10,"一别多年,不知眼前人是否还是当年人",,快手粉条,,0.0,cluster_0,cluster
af2431ea,快手,2020/09/09,小仙男的日常,,戴戴,,0.0,cluster_0,cluster
8c133a99,快手,2020/09/05,"替我告诉她,我想她了",,快手粉条,,0.0,cluster_0,cluster
21593bba,快手,2020/09/03,"多年之后,坊间红极一时的姑娘弹着琵琶,眼波流转间浅笑盈盈,酒后她玩笑般说起,当年真心托付一人,等来的,却是他和别人的一纸婚书",,知竹zZ,,0.0,cluster_0,cluster
acc1afae,快手,2020/09/02,也只能到此为止了,,快手粉条,,0.0,cluster_0,cluster
b6f91291,快手,2020/09/01,"我答应过大家,会经常带你们看帅哥!我来兑现承诺了!",,快手粉条,,0.0,cluster_0,cluster
b2ea1bc8,快手,2020/08/31,"不是说戒了吗?”“夫 夫人...别生气我错了!你看这是我选了好久的东西,为夫给你戴上!”“那好吧,就再原谅你一次",,快手粉条,,0.0,cluster_0,cluster
9fb14403,快手,2020/08/29,这就是男人吗?你不喜欢他为什么还跟他玩?”“妖是不懂这些的,,"残月筝,清熠",,0.0,cluster_0,cluster
88005fe1,快手,2020/08/28,"那个等了你许久的人,还记得她吗?",,快手粉条,,0.0,cluster_0,cluster
44c2514c,快手,2020/08/27,喜欢这段预告! 大家快去蹲池夏招珏的第二季呀!,,"快手粉条,残月筝,池江",,0.0,cluster_0,cluster
37cf7886,快手,2020/08/26,"爱有万分之一甜,宁愿我就葬在这一点",,,,0.0,cluster_0,cluster
c4ff3a0c,快手,2020/08/23,|盗(二)| 【答应我一定要看完!】,#打戏#古风,"快手粉条,走回去了v,庄翰_Roya",,5.0,cluster_5,cluster
0a20295f,快手,2020/08/22,"暖矣,孤矣",,,,0.0,cluster_0,cluster
65f1bc44,快手,2020/08/19,"妖的几世很长,可以旁观凡人的几世,却看不透一瞬的人心。就算遇到真心之人,也无法陪她到老",#汉服,"快手粉条,残月筝,清熠,池夏",,0.0,cluster_0,cluster
d645a6bf,快手,2020/08/12,"如果可以,我也想与公子白头,可惜我没得选择",#作品推广,,,0.0,cluster_0,cluster
1029591e,快手,2020/08/07,来打架!,,,,0.0,cluster_0,cluster
73164aa0,快手,2020/08/03,"所以爱会消失,对不对",,,,0.0,cluster_0,cluster
3afdd0a2,快手,2020/08/01,一起逛街吗?,#作品推广,,,0.0,cluster_0,cluster
5db2c9cf,快手,2020/07/26,我想不到如果有天你不在了会怎样,,"清熠,芊芊",,0.0,cluster_0,cluster
606e1c1b,快手,2020/07/21,我真是干啥啥不行跑路第一名!,,"快手粉条,走回去了v,杨伊墨,玉侠,温蛋羹",,0.0,cluster_0,cluster
148fe544,快手,2020/07/13,"|辞.九门回忆| 张启山你看 将死之人,满眼背影 未亡之人,何等光景",#戏子,"快手粉条,刘向东,阿蕊,宜修,白酱",,0.0,cluster_0,cluster
3863b353,快手,2020/07/11,"【为你而来】 杏花结子春深后,谁解多情又独来",,"青尢,天天",,0.0,cluster_0,cluster
192d0580,快手,2020/07/10,青白,,,,0.0,cluster_0,cluster
9b0fe7af,快手,2020/07/07,长得好看的人根本没有什么死亡角度一说,,,,0.0,cluster_0,cluster
50da5a86,快手,2020/07/05,为你而来预告,,小居佩琪,,0.0,cluster_0,cluster
1470e570,快手,2020/07/04,预告!,,,,0.0,cluster_0,cluster
4bf90dc0,快手,2020/06/24,预告预告,,,,0.0,cluster_0,cluster
7ef7b925,快手,2020/06/23,"喜大普奔,我终于营业了",,,,0.0,cluster_0,cluster
ebe212eb,快手,2020/06/21,"难得拍一次小哥哥,你们心动了嘛!",,戴戴,,0.0,cluster_0,cluster
e91cded6,快手,2020/06/14,为我的江湖梦迈出第二步!,,"走回去了v,辫子,玉侠,温蛋羹",,0.0,cluster_0,cluster
b596f9c0,快手,2020/06/05,这首歌好上头!,,,,0.0,cluster_0,cluster
b928f8d6,快手,2020/06/05,"我慕容云海对着天空发誓,这辈子只爱楚雨荨一个人!”是青春年少的回忆没错了!",,,,0.0,cluster_0,cluster
d8d7d083,快手,2020/05/27,不能再错过明年的花季了!,,,,0.0,cluster_0,cluster
1d4ac624,快手,2020/05/25,这套宋制香了,,,,0.0,cluster_0,cluster
c59cf041,快手,2020/05/22,想不想看自己扮作女儿家的样子有多美?”“那就有劳公主了,,"残月筝,春山,念念,池夏",,4.0,cluster_4,cluster
a241d6f7,快手,2020/05/04,"导演问,听说过禁忌女孩吗? 导/ -兰若,池夏-竹月",,"残月筝,夏梵,池夏",,0.0,cluster_0,cluster
03bb9344,快手,2020/04/29,"跟我在一起吧,我有良心",,,,0.0,cluster_0,cluster
8edcec1c,快手,2020/04/26,"怕你家官人看见?别怕,他在我府上喝茶呢,我娘子会好好招待他的。 (欢迎收看拍电影兼职卖汉服的池夏频道节目《绿中绿》) 导演/摄影/后期:残月筝 小娘子:木枭 公子:圻夏夏 公子的娘子:夏梵 只有半个脸的:池江",,字典下来的活智障,,0.0,cluster_0,cluster
2b74a6d3,快手,2020/04/19,哈哈哈哈是什么让姐妹反目成仇?!是男人吗?不!是爱情!,,,,0.0,cluster_0,cluster
0aee9764,快手,2020/04/17,你一个凡夫俗子算什么东西!(还挺搭的..?),,,,0.0,cluster_0,cluster
61bde6c5,快手,2020/04/15,double kill!,,,,0.0,cluster_0,cluster
f5a85184,快手,2020/04/13,"我有千千万,黑化最好看?",,,,0.0,cluster_0,cluster
979aec8b,快手,2020/04/11,"故人发已衰白,红尘覆盖,不奢求重来",,,,0.0,cluster_0,cluster
4107c7ce,快手,2020/04/09,"想起一些过往,恍若隔世",,,,0.0,cluster_0,cluster
8593911f,快手,2020/04/07,春,,,,0.0,cluster_0,cluster
1b0bc686,快手,2020/04/05,"玲珑骰子安红豆,入骨相思知不知",,,,0.0,cluster_0,cluster
f4dd5d11,快手,2020/04/03,"修改一次次离分,我承认,曾幻想过永恒",,,,0.0,cluster_0,cluster
60e748fe,快手,2020/04/03,"第二段预告,快乐是你们的我什么都没有",,,,0.0,cluster_0,cluster
e3ee19e3,快手,2020/03/30,开年第一打~ 谢谢大佬们带我飞,,,,0.0,cluster_0,cluster
a689e367,快手,2020/03/29,夜樱。我感觉我好像会跳舞了?,,,,0.0,cluster_0,cluster
b228513f,快手,2020/03/26,我...黑化了..,,,,0.0,cluster_0,cluster
c7b51a33,快手,2020/03/24,hhh 不要被甜甜的预告所迷惑!,,,,0.0,cluster_0,cluster
83c85a2b,快手,2020/03/22,樱花又盛开了啊,,,,0.0,cluster_0,cluster
9d1e38e2,快手,2020/03/20,是我的人呀,,,,0.0,cluster_0,cluster
57cac115,快手,2020/03/17,"也许此去经年,忘了也罢... (预告一下,这周有大制作拍摄呀,大家期待一下 )",,,,0.0,cluster_0,cluster
296cf0c9,快手,2020/03/15,想当年也是实战型选手的我哈哈,,,,0.0,cluster_0,cluster
db7b4e80,快手,2020/03/13,"我可以为你穿上红装步于闲庭,着素衣归于山林,亦可以披上铠甲与你齐手并肩征战沙场",#作品推广,,,0.0,cluster_0,cluster
25e21373,快手,2020/03/10,"笔给你们,写一个黑化的故事!",,,,0.0,cluster_0,cluster
37ea7547,快手,2020/03/08,"那些关于你和我的故事,一开始便结束了",#作品推广,,,0.0,cluster_0,cluster
971c4986,快手,2020/03/02,"为和你屋檐下,听一场雨",,莫嘉嘉嘉,,0.0,cluster_0,cluster
1e01a550,快手,2020/02/25,"小爷我可看上你了。 (过几天就能出去拍照了,宝贝们等我呀)",#作品推广,,,0.0,cluster_0,cluster
61988a11,快手,2020/02/24,"终于可以让汉服见见光了,不想化妆就不露脸啦~有没有想pick的汉服呀,有的话,我就......仔细拍给你们看哈哈哈哈",#汉服安利,,,5.0,cluster_5,cluster
ecde1e69,快手,2020/02/21,"听说那王二公子婚前暴毙,真是可怜了那未过门的姑娘,好似还得了疯病,穿着红衣又哭又笑,整日徘徊在迎娶的路上...",#作品推广,,,0.0,cluster_0,cluster
97f87355,快手,2020/01/21,新年快乐呀~ 要年后才能更新啦。大家不要抛弃我啊!,#作品推广#汉服,,,0.0,cluster_0,cluster
6c797d03,快手,2020/01/16,"数数我自己也拍了好多汉服了呀,还有好多照片一首歌都不够放...明年希望拍别人的时候别人也常来拍拍我哈哈",,,,0.0,cluster_0,cluster
bfcaf9d7,快手,2020/01/13,"自君一别,度日如年。 (以后要练习一下写真类的视频啦哈哈!剧情类也经常会出哒~)",,cici,,0.0,cluster_0,cluster
c2916087,快手,2020/01/11,"感谢大家去年的陪伴。 今年我立个flag,一定要多出视频多出照片,让你们多看看我也多看看好看的小哥哥小姐姐们哈哈",,,,0.0,cluster_0,cluster
3e9ef431,快手,2020/01/06,"愿岁月无蹉跎,愿天意随人愿。 (大家可以写故事了)",,,,0.0,cluster_0,cluster
a5189638,快手,2020/01/05,"来吧,需要你们的眼泪! 明天大结局",,,,0.0,cluster_0,cluster
487d6c2f,快手,2020/01/04,早上好呀~ 下一个视频准备虐一下哈哈哈哈,,,,0.0,cluster_0,cluster
d4b110f0,快手,2020/01/03,"来来来,笔给你们。 还有几个part。 到时候记得一起写哈哈哈",,,,0.0,cluster_0,cluster
a2a895e9,快手,2020/01/02,"哈哈哈许久不营业的我,这次终于又有个长故事啦",,,,0.0,cluster_0,cluster
4bf88eaf,快手,2020/01/01,2020快乐~ 预告奉上,,,,0.0,cluster_0,cluster
a105372a,快手,2019/11/12,来自小希的预告!一下午两套衣服我也是很佩服我自己!,,,,4.0,cluster_4,cluster
53aa7447,快手,2019/11/12,突然发现之前发的闪屏太严重了..原谅我重新发一遍...,,,,0.0,cluster_0,cluster
2a4aeafc,快手,2019/11/11,坐等照片嘻嘻。感谢清影的视频,#作品推广,快手粉条,,0.0,cluster_0,cluster
e8ced1b0,快手,2019/10/19,"(续集来啦,全称打戏!)可惜你从来不配当我的对手",,,,0.0,cluster_0,cluster
b4d062c0,快手,2019/10/18,"没想到你我再见确实今日这般, 师姐,这次我未必会输给你",,,,0.0,cluster_0,cluster
4ed51362,快手,2019/10/02,"【一章】 除你之外,不过寻常",,,,0.0,cluster_0,cluster
f0c090d3,快手,2019/09/29,"【三章】原来你我也有分离的这日,剩我一人独守回忆",,,,0.0,cluster_0,cluster
12a88afb,快手,2019/09/25,【二章】与你看遍世间繁华,,,,0.0,cluster_0,cluster
df67f084,快手,2019/09/23,如清风明月,,,,0.0,cluster_0,cluster
8bdfeed7,快手,2019/09/19,"我恨你,恨之入骨。 且爱你,如痴如醉",,,,0.0,cluster_0,cluster
71450eb2,快手,2019/09/11,"长相思兮长相忆,短相思兮无穷极,早知如此绊人心,何如当初莫相识。(节奏很慢哦)",,,,0.0,cluster_0,cluster
83d5c3fb,快手,2019/09/10,"秋色系视频,明天发! 先放个调色预告",,,,0.0,cluster_0,cluster
e4a9c129,快手,2019/08/23,君心似我,,,,0.0,cluster_0,cluster
8eccb9c0,快手,2019/08/23,"世间种种,情有独钟",,,,0.0,cluster_0,cluster
da7e0533,快手,2019/08/17,"问君何时还,对窗倚栏杆",,,,0.0,cluster_0,cluster
ccce6d44,快手,2019/08/16,"尘世离人,轮回复入",,,,0.0,cluster_0,cluster
7cc7f2b2,快手,2019/08/14,"伞下走浮生,剑出莫扬眉",,,,0.0,cluster_0,cluster
f6e25010,快手,2019/08/01,"妄念(下) 红尘浮世皆可渡,唯你是妄念...",,,,0.0,cluster_0,cluster
79966013,快手,2019/08/01,"妄念(中) 愿做飞蛾,奋不顾身",,,,0.0,cluster_0,cluster
1010714b,快手,2019/07/31,"妄念(上) 菩提尽头相思树,问前尘是缘是劫,谁不负",,,,0.0,cluster_0,cluster
5435e0ef,抖音,2021/03/02,"我会化作人间的风雨,陪在你身边",,,,0.0,cluster_0,cluster
651a3867,抖音,2020/12/02,"哪那么多话?打就完事了!(今年部分的打戏混剪,大家顺便锻炼一下脖子哈哈)",#字正腔圆,,,0.0,cluster_0,cluster
458dedb3,抖音,2020/09/03,"坊间红极一时的姑娘弹着琵琶,酒后玩笑般说起,当年真心托付一人,等来的,却是他和别人的一纸婚书",,知竹zZ,,0.0,cluster_0,cluster
fee27c64,抖音,2025/04/10,"曾经我也以为,遇见你是我此生最幸运的事",#古风#剧情#剧情演绎#梦幻手游盘丝洞,,,2.0,cluster_2,cluster
6284f6af,抖音,2024/10/29,"我不是小丑女,我是哈莉奎茵。”给我帅飞夏总",#二次元#ai奇特妆造的反差感谁懂啊#二次元衍生#即梦ai#cosplay#即梦ai奇特妆造,,,5.0,cluster_5,cluster
f5044eeb,抖音,2024/02/21,"甜言蜜语是表达爱意的有效捷径,实际行动是展示内心的正确方法!",#眼部护肤#护肤#时尚#兰蔻小黑瓶发光眼霜,,合集·黄雀在后,,合集·黄雀在后,rule
